vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
1592032_A_Hong_Kong_2671_2019	1847925_A_Vietnam_Vnhcm_Gs483_2020	2020.10.9	4.0111234705228	4	4	6	31.2536151279199	31	31	37
1592032_A_Hong_Kong_2671_2019	1849665_A_AbuDhabi_01_2021	2021.1.1	3.02002224694105	3	3	5	29.2780867630701	29	29	35
1592032_A_Hong_Kong_2671_2019	1852226_A_Bangkok_62_2020	2020.11.11	4.01334816462736	4	4	6	32.2536151279199	32	32	38
1592032_A_Hong_Kong_2671_2019	1858651_A_Pennsylvania_01_2021	2021.3.19	4.01334816462736	4	4	6	30.2758620689655	30	30	38
1592032_A_Hong_Kong_2671_2019	1861076_A_Laos_580_2021	2021.2.21	3.0111234705228	3	3	5	30.2558398220245	30	30	36
1592032_A_Hong_Kong_2671_2019	1869531_A_Delaware_01_2021	2021.4.16	3.01334816462736	3	3	5	29.2602892102336	29	29	35
1592032_A_Hong_Kong_2671_2019	1885447_A_Abu_Dhabi_2210622842_2021	2021.3.3	4.02002224694105	4	4	6	29.2780867630701	29	29	35
1592032_A_Hong_Kong_2671_2019	1905714_A_India_PUN_NIV323256_2021	2021.6.21	4.01557285873192	4	4	6	30.2602892102336	30	30	36
1592032_A_Hong_Kong_2671_2019	1905786_A_India_PUN_NIV312063_2021	2021.5.9	3.01557285873192	3	3	5	28.2769744160178	29	27	33
1592032_A_Hong_Kong_2671_2019	1905802_A_Nepal_Npwr_05637_2021	2021.4.8	4.01334816462736	4	4	6	26.2880978865406	26	26	32
1592032_A_Hong_Kong_2671_2019	1916915_A_Oklahoma_01_2021	2021.7.6	2.00667408231368	2	2	4	31.1846496106785	31	29	38
1592032_A_Hong_Kong_2671_2019	1916923_A_Michigan_03_2021	2021.8.18	4.01334816462736	4	4	6	31.265850945495	31	30	37
1592032_A_Hong_Kong_2671_2019	1919553_A_YANAO_08_01V_2021	2021.8.8	0	0	0	0	0	0	0	0
1592032_A_Hong_Kong_2671_2019	1921773_A_Thailand_12_2021	2021.6.24	4.01557285873192	4	4	6	33.2803114571746	33	33	39
1592032_A_Hong_Kong_2671_2019	1922800_A_Nepal_21FL2699_2021	2021.8.11	4.01334816462736	4	4	6	30.2625139043382	30	30	36
1592032_A_Hong_Kong_2671_2019	1924350_A_Philippines_6_2021	2021.7.5	6.03559510567297	6	6	8	50.4771968854283	50	50	54
1592032_A_Hong_Kong_2671_2019	1925236_A_Michigan_05_2021	2021.9.26	2.01779755283648	2	2	4	38.3103448275862	38	36	43
1592032_A_Hong_Kong_2671_2019	1926248_A_Saint_Petersburg_RII_2415S_2021	2021.1.2	10.0333704115684	10	10	12	38.4004449388209	38	38	44
1592032_A_Hong_Kong_2671_2019	1940321_A_New_York_03_2021	2021.9.16	3.01334816462736	3	3	5	30.2602892102336	30	30	36
1592032_A_Hong_Kong_2671_2019	1954438_A_Picardie_28479_2021	2021.9.17	3.01334816462736	3	3	5	28.2625139043382	28	28	34
1592032_A_Hong_Kong_2671_2019	1967900_A_Pakistan_ICT7_2021	2021.9.16	3.01334816462736	3	3	5	32.273637374861	32	32	38
1592032_A_Hong_Kong_2671_2019	1969592_A_Bangladesh_9019_2021	2021.9.20	3.01334816462736	3	3	5	31.265850945495	31	31	37
1592032_A_Hong_Kong_2671_2019	EPI2415906_A_Darwin_9_2021	2021.4.17	4.01557285873192	4	4	6	28.2647385984427	28	28	34
1841681_A_Cambodia_e0826360_2020	19194107_A_Thailand_8_2022	2022.7.11	1.0111234705228	1	1	3	18.1490545050056	18	17	24
1841681_A_Cambodia_e0826360_2020	1941020_A_Florida_04_2021	2021.10.28	0.00889877641824249	0	0	2	12.1156840934372	12	12	18
1841681_A_Cambodia_e0826360_2020	1952515_A_Pennsylvania_06_2021	2021.11.21	1.00889877641824	1	1	3	12.1179087875417	12	12	18
1841681_A_Cambodia_e0826360_2020	1958506_A_Khakassia_155_06V_2021	2021.11.30	2.00889877641824	2	2	4	12.1223581757508	12	12	18
1841681_A_Cambodia_e0826360_2020	1960344_A_Montana_10_2021	2021.11.29	0.00889877641824249	0	0	2	13.1179087875417	13	13	19
1841681_A_Cambodia_e0826360_2020	1964326_A_California_46_2021	2021.12.19	0.00889877641824249	0	0	2	12.1156840934372	12	12	18
1841681_A_Cambodia_e0826360_2020	1983154_A_Montana_02_2022	2022.1.6	0.00889877641824249	0	0	2	13.1201334816463	13	13	19
1841681_A_Cambodia_e0826360_2020	1992288_A_Wyoming_09_2021	2021.12.2	0.00889877641824249	0	0	2	13.1156840934372	13	13	19
1841681_A_Cambodia_e0826360_2020	2004157_A_North_Dakota_03_2022	2022.2.9	1.0111234705228	1	1	3	14.1245828698554	14	14	20
1841681_A_Cambodia_e0826360_2020	2007488_A_New_Mexico_07_2022	2022.2.14	1.01334816462736	1	1	3	14.1334816462736	14	14	20
1841681_A_Cambodia_e0826360_2020	2019560_A_Novosibirsk_RII_MH60652S_2022	2022.1.10	1.01334816462736	1	1	3	11.1334816462736	11	11	17
1841681_A_Cambodia_e0826360_2020	2042591_A_Picardie_21593_2022	2022.3.21	0.00889877641824249	0	0	2	18.1490545050056	18	18	24
1841681_A_Cambodia_e0826360_2020	2042752_A_Lorraine_23758_2022	2022.3.26	0.00889877641824249	0	0	2	16.1490545050056	16	16	22
1841681_A_Cambodia_e0826360_2020	2042994_A_Lorraine_28541_2022	2022.4.9	0.00889877641824249	0	0	2	12.1312569521691	12	12	18
1841681_A_Cambodia_e0826360_2020	2043548_A_Berlin_23_2022	2022.3.17	0.00889877641824249	0	0	2	18.1557285873192	18	18	24
1841681_A_Cambodia_e0826360_2020	2046104_A_Krasnodar_Krai_183_10V_2021	2021.12.17	1.01334816462736	1	1	3	13.1612903225806	13	12	19
1841681_A_Cambodia_e0826360_2020	2063583_A_Idaho_25_2022	2022.5.1	1.00889877641824	1	1	3	15.1345939933259	15	15	21
1841681_A_Cambodia_e0826360_2020	2077428_A_Berlin_61_2022	2022.4.25	3.71301446051168	4	3	6	47.622914349277	48	44	57
1841681_A_Cambodia_e0826360_2020	2127871_A_Michigan_35_2022	2022.5.18	4.7174638487208	5	4	7	51.6284760845384	52	48	61
1841681_A_Cambodia_e0826360_2020	2136215_A_Abu_Dhabi_1812537_2022	2022.6.30	3.71301446051168	4	3	6	47.6073414905451	48	44	57
1841681_A_Cambodia_e0826360_2020	2176957_A_Florida_70_2022	2022.8.8	3.7174638487208	4	3	6	50.6284760845384	51	47	60
1841681_A_Cambodia_e0826360_2020	2194875_A_Maldives_875_2022	2022.9.9	2.71968854282536	3	2	5	42.5072302558398	43	38	50
1841681_A_Cambodia_e0826360_2020	2233523_A_Ayutthaya_NIC_P2289_2022	2022.7.18	0.00889877641824249	0	0	2	16.146829810901	16	16	22
1841681_A_Cambodia_e0826360_2020	2325220_A_Finland_298_2022	2022.9.4	1.00889877641824	1	1	3	20.1479421579533	20	20	26
1841681_A_Cambodia_e0826360_2020	2500106_A_ABUDHABI_UAE_1112067_2022	2022.4.25	1.00889877641824	1	1	3	15.1457174638487	15	15	21
1841681_A_Cambodia_e0826360_2020	2503987_A_British_Columbia_124_2022	2022.6.19	0.0200222469410456	0	0	2	17.2013348164627	17	17	23
EPI2415906_A_Darwin_9_2021	19296516_A_Croatia_10136RV_2023	2023.12.4	4.72191323692992	5	4	7	51.6218020022247	52	48	61
EPI2415906_A_Darwin_9_2021	19377008_A_Arica_52920_2024	2024.7.1	4.71968854282536	5	4	7	52.6551724137931	53	49	62
EPI2415906_A_Darwin_9_2021	19355069_A_Chiang_Rai_1932_2024	2024.3.27	4.71968854282536	5	4	7	56.6418242491657	57	53	66
EPI2415906_A_Darwin_9_2021	19378437_A_Denmark_2208_2024	2024.6.29	6.72191323692992	7	6	9	56.6573971078977	57	53	66
EPI2415906_A_Darwin_9_2021	19522825_A_Denmark_2281_2024	2024.8.26	4.72191323692992	5	4	7	56.650723025584	57	53	66
EPI2415906_A_Darwin_9_2021	19455563_A_England_2481021_2024	2024.6.4	4.71968854282536	5	4	7	54.6618464961068	55	51	64
EPI2415906_A_Darwin_9_2021	19539069_A_Ghana_1122_2024	2024.7.24	4.72413793103448	5	4	7	56.6562847608454	57	53	66
EPI2415906_A_Darwin_9_2021	19298604_A_Ghana_3370_2024	2024.6.6	5.71968854282536	6	5	8	57.6718576195773	58	54	67
EPI2415906_A_Darwin_9_2021	19377137_A_Guyana_10084_2024	2024.5.28	4.71968854282536	5	4	7	51.6307007786429	52	48	61
EPI2415906_A_Darwin_9_2021	19274403_A_Hungary_264_2024	2024.3.26	4.72636262513904	5	4	7	54.6373748609566	55	51	64
EPI2415906_A_Darwin_9_2021	19355364_A_Kenya_139_2024	2024.5.23	5.71968854282536	6	5	8	51.650723025584	52	48	61
EPI2415906_A_Darwin_9_2021	19388144_A_Saudi_Arabia_PHL_FS8301_2024	2024.7.6	4.72191323692992	5	4	7	54.6351501668521	55	51	64
EPI2415906_A_Darwin_9_2021	19052814_A_Serbia_514284_2024	2024.3.8	4.71968854282536	5	4	7	51.6284760845384	52	48	61
EPI2415906_A_Darwin_9_2021	19539108_A_Wellington_85_2024	2024.8.14	4.72636262513904	5	4	7	57.6484983314794	58	54	67
EPI2415906_A_Darwin_9_2021	19208620_A_Wisconsin_80_2024	2024.5.25	5.72969966629588	6	5	8	59.6751946607341	60	56	71
EPI2415906_A_Darwin_9_2021	19642627_A_Jeju_4080_2024	2024.9.23	6.72413793103448	7	6	9	54.6418242491657	55	51	64
EPI2415906_A_Darwin_9_2021	19632815_A_Jeonbuk_3813_2024	2024.3.11	4.71968854282536	5	4	7	54.6351501668521	55	51	64
EPI2415906_A_Darwin_9_2021	19632822_A_Seoul_3837_2024	2024.3.18	4.73081201334816	5	4	8	54.6362625139043	55	51	64
EPI2415906_A_Darwin_9_2021	2206316_A_Rogerstone_2168_2022	2022.10.10	2.00222469410456	2	2	4	9.58954393770857	9	9	13
EPI2415906_A_Darwin_9_2021	2208308_A_Lourdes_53101_2022	2022.10.8	4.7174638487208	5	4	7	51.6284760845384	52	48	61
EPI2415906_A_Darwin_9_2021	2252381_A_Maine_07_2022	2022.10.27	4.72191323692992	5	4	7	49.6395995550612	50	46	59
EPI2415906_A_Darwin_9_2021	2253452_A_Kansas_25_2022	2022.10.19	3.72413793103448	4	3	6	44.567296996663	45	40	52
EPI2415906_A_Darwin_9_2021	2254250_A_Centre_56613_2022	2022.11.23	4.7174638487208	5	4	7	50.6284760845384	51	47	60
EPI2415906_A_Darwin_9_2021	2257357_A_Austria_MUW1572306_2022	2022.11.30	7.71968854282536	8	7	10	47.6451612903226	48	44	57
EPI2415906_A_Darwin_9_2021	2283189_A_Denmark_3146_2022	2022.11.10	4.7174638487208	5	4	7	49.6284760845384	50	46	59
EPI2415906_A_Darwin_9_2021	2367511_A_Connecticut_04_2023	2023.1.4	5.7174638487208	6	5	8	51.6585094549499	52	48	61
EPI2415906_A_Darwin_9_2021	2385451_A_Oman_8557_2022	2022.12.4	2.00889877641824	2	2	4	10.5116796440489	10	10	14
EPI2415906_A_Darwin_9_2021	2424342_A_Baden_Wuerttemberg_144_2022	2022.12.1	4.72191323692992	5	4	7	51.6329254727475	52	48	61
EPI2415906_A_Darwin_9_2021	2424895_A_Sachsen_Anhalt_3_2023	2023.1.1	5.7174638487208	6	5	8	52.6462736373749	53	49	62
EPI2415906_A_Darwin_9_2021	2441868_A_Minnesota_08_2023	2023.1.11	4.72191323692992	5	4	7	55.6551724137931	56	52	65
EPI2415906_A_Darwin_9_2021	2467517_A_HaidianCDC_12962_2023	2023.3.2	1.00444938820912	1	1	3	10.5094549499444	10	10	14
EPI2415906_A_Darwin_9_2021	2498550_A_California_32_2023	2023.1.5	5.72080088987764	6	5	8	52.6629588431591	53	49	62
EPI2415906_A_Darwin_9_2021	2498622_A_Kansas_01_2023	2023.2.26	4.71968854282536	5	4	7	55.6395995550612	56	52	65
EPI2415906_A_Darwin_9_2021	2534759_A_Minnesota_18_2023	2023.2.22	4.72191323692992	5	4	7	52.6662958843159	53	49	62
EPI2415906_A_Darwin_9_2021	2539626_A_Nordrhein_Westfalen_128_2022	2022.12.20	1.00222469410456	1	1	3	12.5906562847608	12	12	17
EPI2415906_A_Darwin_9_2021	2571528_A_Bhutan_001_2022	2022.11.21	2.00889877641824	2	2	4	12.4671857619577	12	11	18
EPI2415906_A_Darwin_9_2021	2587133_A_Berlin_265_2022	2022.12.19	5.7174638487208	6	5	8	50.6307007786429	51	47	60
EPI2415906_A_Darwin_9_2021	2599401_A_Lebanon_2787_2023	2023.3.28	8.7285873192436	9	8	11	50.7352614015573	51	47	60
EPI2415906_A_Darwin_9_2021	2689682_A_Costa_Rica_8476_2023	2023.6.26	2.00667408231368	2	2	4	10.5161290322581	10	10	14
EPI2415906_A_Darwin_9_2021	2716167_A_Kentucky_06_2023	2023.7.18	5.71968854282536	6	5	8	53.6674082313682	54	50	63
EPI2415906_A_Darwin_9_2021	2716351_A_Guatemala_378_2023	2023.4.22	4.7174638487208	5	4	7	46.6696329254727	47	43	56
EPI2415906_A_Darwin_9_2021	2732731_A_Bangladesh_9003_2023	2023.5.8	6.71968854282536	7	6	9	54.9655172413793	55	51	64
EPI2415906_A_Darwin_9_2021	2736750_A_Finland_407_2023	2023.8.11	4.00889877641824	4	4	6	15.7641824249166	15	15	21
EPI2415906_A_Darwin_9_2021	2758811_A_Catalonia_NSVH102158148_2023	2023.9.6	5.71968854282536	6	5	8	58.6629588431591	59	55	68
EPI2415906_A_Darwin_9_2021	EPI2800450_A_Phra_Nakhon_Si_Ayutthaya_P4330_2023	2023.10.2	6.72191323692992	7	6	9	54.6696329254727	55	51	64
EPI2415906_A_Darwin_9_2021	EPI2817864_A_Nakhon_Phanom_P4970_2023	2023.11.3	4.71968854282536	5	4	7	52.6340378197998	53	49	62
EPI2415906_A_Darwin_9_2021	EPI2819091_A_Nebraska_13_2023	2023.11.15	5.71968854282536	6	5	8	51.6240266963293	52	48	61
EPI2415906_A_Darwin_9_2021	EPI2845383_A_Saint_Petersburg_RII_169_2023	2023.10.31	4.71968854282536	5	4	7	52.6307007786429	53	49	62
EPI2415906_A_Darwin_9_2021	EPI2901414_A_California_118_2023	2023.11.29	4.72413793103448	5	4	7	55.6307007786429	56	52	65
EPI2415906_A_Darwin_9_2021	EPI2926182_A_Hong_Kong_3084_2023	2023.12.1	5.72191323692992	6	5	8	52.6262513904338	53	49	62
EPI2415906_A_Darwin_9_2021	EPI2970652_A_Saratov_RII_3_2023	2023.12.22	5.71968854282536	6	5	8	53.6195773081201	54	50	63
EPI2415906_A_Darwin_9_2021	EPI3055327_A_New_Hampshire_02_2024	2024.1.4	5.71968854282536	6	5	8	60.754171301446	61	57	70
EPI2415906_A_Darwin_9_2021	EPI3089330_A_Penarth_6936_2024	2024.1.22	4.72191323692992	5	4	7	52.6307007786429	53	49	62
EPI2415906_A_Darwin_9_2021	EPI3095110_A_Samara_22_2023	2023.12.22	4.71968854282536	5	4	7	53.6195773081201	54	50	63
EPI2415906_A_Darwin_9_2021	EPI3133740_A_Idaho_21_2024	2024.2.9	4.72191323692992	5	4	7	52.6329254727475	53	49	62
EPI2415906_A_Darwin_9_2021	EPI3134187_A_Florida_06_2024	2024.1.8	5.72191323692992	6	5	8	59.6941045606229	60	56	69
EPI2415906_A_Darwin_9_2021	EPI3186602_A_Nevada_104_2024	2024.3.1	4.72191323692992	5	4	7	53.6395995550612	54	50	63
EPI2415906_A_Darwin_9_2021	EPI3186714_A_Washington_22_2024	2024.2.4	5.72413793103448	6	5	8	59.7463848720801	60	56	69
19194107_A_Thailand_8_2022	19628172_A_Colorado_228_2024	2024.11.10	5.03781979977753	5	5	7	64.9221357063404	64	63	73
19194107_A_Thailand_8_2022	19826182_A_South_Africa_R01135_2025	2025.1.28	4.04004449388209	4	4	6	66.880978865406	66	65	75
19194107_A_Thailand_8_2022	19822399_A_Incheon_694_2025	2025.2.18	4.02892102335929	4	4	6	60.8275862068966	60	59	69
19194107_A_Thailand_8_2022	19794607_A_Jeonnam_359_2025	2025.1.13	5.02892102335929	5	5	7	62.8309232480534	62	61	71
19194107_A_Thailand_8_2022	20080759_A_Vietnam_5034_2025	2025.2.15	4.04226918798665	4	4	6	65.9187986651835	65	64	74
19194107_A_Thailand_8_2022	19884376_A_Canarias_1589_2025	2025.1.1	6.03114571746385	6	6	8	66.0055617352614	66	64	76
19194107_A_Thailand_8_2022	19800540_A_Denmark_860_2025	2025.2.3	6.03225806451613	6	6	8	61.0378197997775	61	59	69
19194107_A_Thailand_8_2022	19682309_A_Netherlands_10048_2025	2025.1.2	4.03337041156841	4	4	8	65.9833147942158	66	64	74
19194107_A_Thailand_8_2022	19874950_A_Denmark_2460_2025	2025.3.24	4.02892102335929	4	4	6	60.8286985539488	60	59	69
19194107_A_Thailand_8_2022	20073250_A_Ontario_1098_2025	2025.4.1	5.03337041156841	5	5	7	63.1078976640712	63	61	71
19194107_A_Thailand_8_2022	19897514_A_South_Africa_PATH-CERI-C068465_2025	2025.5.3	5.02892102335929	5	5	7	63.8320355951057	63	62	72
19194107_A_Thailand_8_2022	20261922_A_South_Africa_8325_2025	2025.8.28	7.02669632925473	7	7	9	61.8843159065628	61	60	70
19296516_A_Croatia_10136RV_2023	20284405_A_Bahrain_1648_2025	2025.10.19	4.00222469410456	4	4	6	9.08120133481646	9	9	13
19296516_A_Croatia_10136RV_2023	20284485_A_Bahrain_2180_2025	2025.10.23	3.00222469410456	3	3	5	9.08342602892102	9	9	11
19296516_A_Croatia_10136RV_2023	20284519_A_Catalonia_NSVH102734071_2025	2025.11.28	3.00222469410456	3	3	5	7.07675194660734	7	7	9
19296516_A_Croatia_10136RV_2023	20269338_A_Denmark_3567_2025	2025.11.10	3.00444938820912	3	3	5	10.0845383759733	10	10	14
19296516_A_Croatia_10136RV_2023	20269279_A_Denmark_3542_2025	2025.11.7	3.00222469410456	3	3	5	9.07452725250278	9	9	11
19296516_A_Croatia_10136RV_2023	20221173_A_Cardiff_0040_2025	2025.10.2	3.00222469410456	3	3	5	8.07675194660734	8	8	10
19296516_A_Croatia_10136RV_2023	20275639_A_Colorado_ISC-1470_2025	2025.10.28	4.00444938820912	4	4	6	9.08342602892102	9	9	11
19296516_A_Croatia_10136RV_2023	20275637_A_Colorado_ISC-1507_2025	2025.11.14	3.00444938820912	3	3	5	8.08231368186874	8	8	10
19296516_A_Croatia_10136RV_2023	20275348_A_Florida_32_2025	2025.10.29	3.00222469410456	3	3	5	7.07452725250278	7	7	9
19296516_A_Croatia_10136RV_2023	20275683_A_New_York_NIRC-IS-1504_2025	2025.11.13	3.00222469410456	3	3	5	11.0878754171301	11	11	13
19296516_A_Croatia_10136RV_2023	20262326_A_Colorado_ISC-1494_2025	2025.11.11	4.00222469410456	4	4	6	9.08231368186874	9	9	11
19296516_A_Croatia_10136RV_2023	20261837_A_Alaska_82_2025	2025.10.20	3.00222469410456	3	3	5	8.0789766407119	8	8	10
19296516_A_Croatia_10136RV_2023	20278399_A_Catalonia_NSVH171794172_2025	2025.12.3	3.00222469410456	3	3	5	11.0845383759733	11	11	13
19296516_A_Croatia_10136RV_2023	20261953_A_Wisconsin_152_2025	2025.11.3	3.00222469410456	3	3	5	9.07786429365962	9	9	11
19296516_A_Croatia_10136RV_2023	20262725_A_Catalonia_NSVH161522720_2025	2025.11.19	3.00889877641824	3	3	5	16.1023359288098	16	16	19
19296516_A_Croatia_10136RV_2023	20261957_A_Minnesota_109_2025	2025.10.25	3.00222469410456	3	3	5	9.08120133481646	9	9	11
19296516_A_Croatia_10136RV_2023	20279652_A_Lisboa_706_2025	2025.11.2	4.00222469410456	4	4	6	9.08120133481646	9	9	11
19296516_A_Croatia_10136RV_2023	20280416_A_Severomorsk_RII-MH264749S_2025	2025.11.18	3.00222469410456	3	3	5	8.0789766407119	8	8	10
19296516_A_Croatia_10136RV_2023	20280435_A_Saint-Petersburg_RII-MH264958S_2025	2025.11.26	3.00444938820912	3	3	5	10.0789766407119	10	9	12
19296516_A_Croatia_10136RV_2023	20280566_A_Saint-Petersburg_RII-25-0699S_2025	2025.11.17	4.00222469410456	4	4	6	12.0867630700779	12	12	16
19296516_A_Croatia_10136RV_2023	20281628_A_Saskatchewan_SKFLU469190_2025	2025.11.20	3.00222469410456	3	3	5	10.0800889877642	10	10	12
EPI103320_A_Moscow_10_1999	CY000024_A_New_York_30_2003	2003.12.2	6.02780867630701	6	6	8	42.7552836484983	42	42	50
EPI103320_A_Moscow_10_1999	CY000040_A_New_York_33_2004	2004.1.9	3.03225806451613	3	3	5	44.7575083426029	44	44	52
EPI103320_A_Moscow_10_1999	CY000056_A_New_York_35_2003	2003.12.4	3.02780867630701	3	3	5	42.7708565072303	42	42	50
EPI103320_A_Moscow_10_1999	CY000104_A_New_York_54_2003	2003.12.10	3.03003337041157	3	3	5	42.7463848720801	42	42	50
EPI103320_A_Moscow_10_1999	CY000144_A_New_York_26_2003	2003.12.2	3.02780867630701	3	3	5	41.761957730812	41	41	49
EPI103320_A_Moscow_10_1999	CY000216_A_New_York_91_2002	2002.1.17	2.02224694104561	2	2	4	29.6440489432703	29	29	37
EPI103320_A_Moscow_10_1999	CY000272_A_New_York_53_2003	2003.12.11	3.02780867630701	3	3	5	40.7486095661846	40	40	48
EPI103320_A_Moscow_10_1999	CY000352_A_New_York_15_2003	2003.11.12	4.03003337041157	4	4	6	42.7486095661846	42	42	50
EPI103320_A_Moscow_10_1999	CY000512_A_New_York_4_2003	2003.12.8	5.02780867630701	5	5	7	42.7463848720801	42	42	50
EPI103320_A_Moscow_10_1999	CY000552_A_New_York_115_2002	2002.2.7	2.02224694104561	2	2	4	32.6240266963293	32	32	40
EPI103320_A_Moscow_10_1999	CY000768_A_New_York_10_2004	2004.1.30	4.02780867630701	4	4	6	43.7908787541713	43	43	51
EPI103320_A_Moscow_10_1999	CY000872_A_New_York_193_2003	2003.2.19	3.03337041156841	3	3	5	33.9143492769744	33	31	49
EPI103320_A_Moscow_10_1999	CY000908_A_New_York_13_2003	2003.11.12	5.03003337041157	5	5	7	43.7508342602892	43	43	51
EPI103320_A_Moscow_10_1999	CY001036_A_New_York_6_2004	2004.1.6	4.02780867630701	4	4	6	43.7908787541713	43	43	51
EPI103320_A_Moscow_10_1999	CY001095_A_New_York_24_2003	2003.12.1	4.02780867630701	4	4	6	42.7508342602892	42	42	50
EPI103320_A_Moscow_10_1999	CY001196_A_New_York_18_2003	2003.12.1	3.02780867630701	3	3	5	42.7530589543938	42	42	50
EPI103320_A_Moscow_10_1999	CY001300_A_New_York_37_2003	2003.12.4	3.03003337041157	3	3	5	43.7486095661846	43	43	51
EPI103320_A_Moscow_10_1999	CY001559_A_New_York_215_2003	2003.4.22	4.03448275862069	4	4	6	44.0244716351502	43	43	51
EPI103320_A_Moscow_10_1999	CY002335_A_New_York_77_2001	2001.12.26	2.02224694104561	2	2	4	35.6262513904338	35	35	43
EPI103320_A_Moscow_10_1999	CY002351_A_New_York_272_2003	2003.11.28	3.03003337041157	3	3	5	43.7486095661846	43	43	51
EPI103320_A_Moscow_10_1999	CY003287_A_New_York_438_2000	2000.1.18	1.01223581757508	1	1	3	19.2191323692992	19	17	23
EPI103320_A_Moscow_10_1999	CY006386_A_New_York_467_2004	2004.9.17	4.01557285873192	4	4	6	28.3392658509455	28	27	32
EPI103320_A_Moscow_10_1999	CY009267_A_New_York_499_2004	2004.1.15	3.02780867630701	3	3	5	45.7908787541713	45	45	53
EPI103320_A_Moscow_10_1999	CY013812_A_New_York_C4_2002	2002.2.1	3.02224694104561	3	3	5	32.6384872080089	32	32	40
EPI103320_A_Moscow_10_1999	CY032968_A_Yucatan_844_2003	2003.3.19	2.01334816462736	2	2	4	27.4749721913237	27	26	33
EPI103320_A_Moscow_10_1999	CY038574_A_Hong_Kong_HKU2_2004	2004.2.13	4.03003337041157	4	4	6	42.7875417130145	42	42	50
EPI103320_A_Moscow_10_1999	CY038614_A_Hong_Kong_HKU19_2004	2004.6.1	5.0111234705228	5	5	7	28.53170189099	28	27	34
